key,scientificName,decimalLatitude,decimalLongitude,issues,datasetKey,publishingOrgKey,installationKey,hostingOrganizationKey,publishingCountry,protocol,lastCrawled,lastParsed,crawlId,basisOfRecord,occurrenceStatus,taxonKey,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey,speciesKey,acceptedTaxonKey,acceptedScientificName,kingdom,phylum,order,family,genus,species,genericName,specificEpithet,taxonRank,taxonomicStatus,iucnRedListCategory,coordinateUncertaintyInMeters,continent,year,month,day,eventDate,startDayOfYear,endDayOfYear,lastInterpreted,license,isSequenced,identifier,facts,relations,isInCluster,recordedBy,geodeticDatum,class,countryCode,recordedByIDs,identifiedByIDs,gbifRegion,country,publishedByGbifRegion,catalogNumber,institutionCode,locality,collectionCode,gbifID,name,dateIdentified,elevation,stateProvince,organismQuantity,identifiedBy,preparations,samplingProtocol,identifier.1,county,occurrenceID,projectId,programmeAcronym,individualCount,elevationAccuracy,modified,institutionKey,collectionKey,datasetID,datasetName,habitat,verbatimEventDate,institutionID,verbatimCoordinateSystem,language,type,disposition,verbatimElevation,higherClassification,collectionID,higherGeography,references,rightsHolder,nomenclaturalCode,georeferenceProtocol,dynamicProperties,georeferenceRemarks,taxonRemarks,vernacularName,previousIdentifications,ownerInstitutionCode,occurrenceRemarks,bibliographicCitation,accessRights,georeferencedDate,georeferenceSources,sex,lifeStage,recordNumber,http...unknown.org.recordID,municipality,rights,http...unknown.org.recordEnteredBy,eventID,taxonID,locationID,networkKeys,footprintSRS,footprintWKT,verbatimIdentification,locationRemarks,georeferencedBy,organismQuantityType,verbatimLocality,distanceFromCentroidInMeters,otherCatalogNumbers,fieldNotes,depth,depthAccuracy,namePublishedInYear,fieldNumber,eventTime,identificationID,parentNameUsage,materialEntityID,georeferenceVerificationStatus,locationAccordingTo,nameAccordingTo,acceptedNameUsage,infraspecificEpithet,island,reproductiveCondition,recordedByIDs.type,recordedByIDs.value,organismID
4175978582,"Morpho peleides Kollar, 1850",48.180725,7.314671,"cdc,cdround,gass84",6ac3f774-d9fb-4796-b3e9-92bf6c81c084,bb646dff-a905-4403-a49b-6d378c2cf0d9,36cae45c-1983-48be-9cf9-0672c4a60612,bb646dff-a905-4403-a49b-6d378c2cf0d9,DE,BIOCASE,2024-03-15T21:43:29.197+00:00,2024-03-15T23:24:50.085+00:00,309,HUMAN_OBSERVATION,PRESENT,5133433,1,54,216,797,7017,1909888,5133433,5133433,"Morpho peleides Kollar, 1850",Animalia,Arthropoda,Lepidoptera,Nymphalidae,Morpho,Morpho peleides,Morpho,peleides,SPECIES,ACCEPTED,NE,25,EUROPE,2022,7,2,2022-07-02T00:00,183,183,2024-03-15T23:24:50.085+00:00,http://creativecommons.org/licenses/by/4.0/legalcode,FALSE,urn:catalog:naturgucker:naturgucker:654901965,none,none,FALSE,651583251,WGS84,Insecta,FR,none,none,EUROPE,France,EUROPE,654901965,naturgucker,UTM25_32U_0350_5325,naturgucker,4175978582,"Morpho peleides Kollar, 1850",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4536090533,"Morpho peleides Kollar, 1850",9.629102,-82.73304,"cdc,cdround,gass84",6ac3f774-d9fb-4796-b3e9-92bf6c81c084,bb646dff-a905-4403-a49b-6d378c2cf0d9,36cae45c-1983-48be-9cf9-0672c4a60612,bb646dff-a905-4403-a49b-6d378c2cf0d9,DE,BIOCASE,2024-03-15T21:43:29.197+00:00,2024-03-15T23:21:20.836+00:00,309,HUMAN_OBSERVATION,PRESENT,5133433,1,54,216,797,7017,1909888,5133433,5133433,"Morpho peleides Kollar, 1850",Animalia,Arthropoda,Lepidoptera,Nymphalidae,Morpho,Morpho peleides,Morpho,peleides,SPECIES,ACCEPTED,NE,250,NORTH_AMERICA,2022,12,28,2022-12-28T00:00,362,362,2024-03-15T23:21:20.836+00:00,http://creativecommons.org/licenses/by/4.0/legalcode,FALSE,urn:catalog:naturgucker:naturgucker:-793720868,none,none,FALSE,1319392442,WGS84,Insecta,CR,none,none,LATIN_AMERICA,Costa Rica,EUROPE,-793720868,naturgucker,Api-Agricultura und angrenzende Wegränder,naturgucker,4536090533,"Morpho peleides Kollar, 1850",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4536086594,"Morpho peleides Kollar, 1850",9.629102,-82.73304,"cdc,cdround,gass84",6ac3f774-d9fb-4796-b3e9-92bf6c81c084,bb646dff-a905-4403-a49b-6d378c2cf0d9,36cae45c-1983-48be-9cf9-0672c4a60612,bb646dff-a905-4403-a49b-6d378c2cf0d9,DE,BIOCASE,2024-03-15T21:43:29.197+00:00,2024-03-15T23:22:04.470+00:00,309,HUMAN_OBSERVATION,PRESENT,5133433,1,54,216,797,7017,1909888,5133433,5133433,"Morpho peleides Kollar, 1850",Animalia,Arthropoda,Lepidoptera,Nymphalidae,Morpho,Morpho peleides,Morpho,peleides,SPECIES,ACCEPTED,NE,250,NORTH_AMERICA,2022,12,29,2022-12-29T00:00,363,363,2024-03-15T23:22:04.470+00:00,http://creativecommons.org/licenses/by/4.0/legalcode,FALSE,urn:catalog:naturgucker:naturgucker:1564075075,none,none,FALSE,1319392442,WGS84,Insecta,CR,none,none,LATIN_AMERICA,Costa Rica,EUROPE,1564075075,naturgucker,Api-Agricultura und angrenzende Wegränder,naturgucker,4536086594,"Morpho peleides Kollar, 1850",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4131648928,"Morpho peleides Kollar, 1850",5.214333,-72.603028,"cdround,inmano",cf8f886b-7289-4d59-9cb1-f2d293147d98,2a7e3080-28a9-11dd-97cd-b8a03c50a862,804b8dd0-07ac-4a30-bf92-3c1d862faf5e,2a7e3080-28a9-11dd-97cd-b8a03c50a862,CO,EML,2024-08-11T19:26:57.612+00:00,2024-08-11T19:32:49.974+00:00,321,PRESERVED_SPECIMEN,PRESENT,5133433,1,54,216,797,7017,1909888,5133433,5133433,"Morpho peleides Kollar, 1850",Animalia,Arthropoda,Lepidoptera,Nymphalidae,Morpho,Morpho peleides,Morpho,peleides,SPECIES,ACCEPTED,NE,NA,SOUTH_AMERICA,2021,2,25,2021-02-25,56,56,2024-08-11T19:32:49.974+00:00,http://creativecommons.org/licenses/by-nc/4.0/legalcode,FALSE,IAVH:COLECCIÓN:ENTOMOLOGÍA:IAvH-E-222946,none,none,FALSE,Johann Cárdenas-Bautista|Miguel Torres|Y. Alvarado,WGS84,Insecta,CO,none,none,LATIN_AMERICA,Colombia,LATIN_AMERICA,IAvH-E-222946,Instituto de investigación de recursos biológicos Alexander von Humboldt (IAvH),"Vereda Unete, Englobe CPF Cupiagua, Quebrada La Chota",Colección de Entomología del Instituto de investigación de recursos biológicos Alexander von Humboldt (IAvH-E),4131648928,"Morpho peleides Kollar, 1850",2021-05-27T00:00:00,364,Casanare,1,Miguel Torres,Alfiler - 1,T. Van Someren Rydon,IAVH:COLECCIÓN:ENTOMOLOGÍA:IAvH-E-222946,Aguazul,IAVH:COLECCIÓN:ENTOMOLOGÍA:IAvH-E-222946,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012735681,"Morpho peleides Kollar, 1850",10.203117,-84.485786,"cdc,cdround,gass84",6ac3f774-d9fb-4796-b3e9-92bf6c81c084,bb646dff-a905-4403-a49b-6d378c2cf0d9,36cae45c-1983-48be-9cf9-0672c4a60612,bb646dff-a905-4403-a49b-6d378c2cf0d9,DE,BIOCASE,2024-03-15T21:43:29.197+00:00,2024-03-15T23:24:33.274+00:00,309,HUMAN_OBSERVATION,PRESENT,5133433,1,54,216,797,7017,1909888,5133433,5133433,"Morpho peleides Kollar, 1850",Animalia,Arthropoda,Lepidoptera,Nymphalidae,Morpho,Morpho peleides,Morpho,peleides,SPECIES,ACCEPTED,NE,250,NORTH_AMERICA,2019,2,17,2019-02-17T00:00,48,48,2024-03-15T23:24:33.274+00:00,http://creativecommons.org/licenses/by/4.0/legalcode,FALSE,urn:catalog:naturgucker:naturgucker:-93130770,none,none,FALSE,-1331584611,WGS84,Insecta,CR,none,none,LATIN_AMERICA,Costa Rica,EUROPE,-93130770,naturgucker,Los Angeles Cloud Forest Reserve,naturgucker,2012735681,"Morpho peleides Kollar, 1850",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012735714,"Morpho peleides Kollar, 1850",10.487833,-84.754135,"cdc,cdround,gass84,muluriiv",6ac3f774-d9fb-4796-b3e9-92bf6c81c084,bb646dff-a905-4403-a49b-6d378c2cf0d9,36cae45c-1983-48be-9cf9-0672c4a60612,bb646dff-a905-4403-a49b-6d378c2cf0d9,DE,BIOCASE,2024-03-15T21:43:29.197+00:00,2024-03-15T23:24:32.080+00:00,309,HUMAN_OBSERVATION,PRESENT,5133433,1,54,216,797,7017,1909888,5133433,5133433,"Morpho peleides Kollar, 1850",Animalia,Arthropoda,Lepidoptera,Nymphalidae,Morpho,Morpho peleides,Morpho,peleides,SPECIES,ACCEPTED,NE,250,NORTH_AMERICA,2019,2,13,2019-02-13T00:00,44,44,2024-03-15T23:24:32.080+00:00,http://creativecommons.org/licenses/by/4.0/legalcode,FALSE,urn:catalog:naturgucker:naturgucker:126415330,none,none,FALSE,-1331584611,WGS84,Insecta,CR,none,none,LATIN_AMERICA,Costa Rica,EUROPE,126415330,naturgucker,Arenal Hängebrückenpark,naturgucker,2012735714,"Morpho peleides Kollar, 1850",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2028098740,"Morpho peleides Kollar, 1850",9.383694,-84.141541,"cdc,cdround,gass84",6ac3f774-d9fb-4796-b3e9-92bf6c81c084,bb646dff-a905-4403-a49b-6d378c2cf0d9,36cae45c-1983-48be-9cf9-0672c4a60612,bb646dff-a905-4403-a49b-6d378c2cf0d9,DE,BIOCASE,2024-03-15T21:43:29.197+00:00,2024-03-15T23:26:53.317+00:00,309,HUMAN_OBSERVATION,PRESENT,5133433,1,54,216,797,7017,1909888,5133433,5133433,"Morpho peleides Kollar, 1850",Animalia,Arthropoda,Lepidoptera,Nymphalidae,Morpho,Morpho peleides,Morpho,peleides,SPECIES,ACCEPTED,NE,250,NORTH_AMERICA,2019,2,27,2019-02-27T00:00,58,58,2024-03-15T23:26:53.317+00:00,http://creativecommons.org/licenses/by/4.0/legalcode,FALSE,urn:catalog:naturgucker:naturgucker:1285156553,none,none,FALSE,1963945989,WGS84,Insecta,CR,none,none,LATIN_AMERICA,Costa Rica,EUROPE,1285156553,naturgucker,Manuel Antonio Nationalpark,naturgucker,2028098740,"Morpho peleides Kollar, 1850",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1913218361,"Morpho peleides Kollar, 1850",10.163727,-83.965698,"cdc,cdround,gass84",6ac3f774-d9fb-4796-b3e9-92bf6c81c084,bb646dff-a905-4403-a49b-6d378c2cf0d9,36cae45c-1983-48be-9cf9-0672c4a60612,bb646dff-a905-4403-a49b-6d378c2cf0d9,DE,BIOCASE,2024-03-15T21:43:29.197+00:00,2024-03-15T23:21:55.173+00:00,309,HUMAN_OBSERVATION,PRESENT,5133433,1,54,216,797,7017,1909888,5133433,5133433,"Morpho peleides Kollar, 1850",Animalia,Arthropoda,Lepidoptera,Nymphalidae,Morpho,Morpho peleides,Morpho,peleides,SPECIES,ACCEPTED,NE,250,NORTH_AMERICA,2018,3,1,2018-03-01T00:00,60,60,2024-03-15T23:21:55.173+00:00,http://creativecommons.org/licenses/by/4.0/legalcode,FALSE,urn:catalog:naturgucker:naturgucker:1457559043,none,none,FALSE,-1611384388,WGS84,Insecta,CR,none,none,LATIN_AMERICA,Costa Rica,EUROPE,1457559043,naturgucker,UTM50_17P_0150_1100,naturgucker,1913218361,"Morpho peleides Kollar, 1850",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1830924336,"Morpho peleides Kollar, 1850",3.588978,-76.674103,"cdc,cdround,gass84,muluriiv",6ac3f774-d9fb-4796-b3e9-92bf6c81c084,bb646dff-a905-4403-a49b-6d378c2cf0d9,36cae45c-1983-48be-9cf9-0672c4a60612,bb646dff-a905-4403-a49b-6d378c2cf0d9,DE,BIOCASE,2024-03-15T21:43:29.197+00:00,2024-03-15T23:22:53.731+00:00,309,HUMAN_OBSERVATION,PRESENT,5133433,1,54,216,797,7017,1909888,5133433,5133433,"Morpho peleides Kollar, 1850",Animalia,Arthropoda,Lepidoptera,Nymphalidae,Morpho,Morpho peleides,Morpho,peleides,SPECIES,ACCEPTED,NE,250,SOUTH_AMERICA,2017,8,29,2017-08-29T00:00,241,241,2024-03-15T23:22:53.731+00:00,http://creativecommons.org/licenses/by/4.0/legalcode,FALSE,urn:catalog:naturgucker:naturgucker:-1205288979,none,none,FALSE,177731058,WGS84,Insecta,CO,none,none,LATIN_AMERICA,Colombia,EUROPE,-1205288979,naturgucker,"Cali: Straße 19 km 18, Old Buenaventura Road",naturgucker,1830924336,"Morpho peleides Kollar, 1850",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1807920186,"Morpho peleides Kollar, 1850",5.255068,-76.093628,"cdc,cdround,gass84",6ac3f774-d9fb-4796-b3e9-92bf6c81c084,bb646dff-a905-4403-a49b-6d378c2cf0d9,36cae45c-1983-48be-9cf9-0672c4a60612,bb646dff-a905-4403-a49b-6d378c2cf0d9,DE,BIOCASE,2024-03-15T21:43:29.197+00:00,2024-03-15T23:23:36.970+00:00,309,HUMAN_OBSERVATION,PRESENT,5133433,1,54,216,797,7017,1909888,5133433,5133433,"Morpho peleides Kollar, 1850",Animalia,Arthropoda,Lepidoptera,Nymphalidae,Morpho,Morpho peleides,Morpho,peleides,SPECIES,ACCEPTED,NE,250,SOUTH_AMERICA,2017,8,21,2017-08-21T00:00,233,233,2024-03-15T23:23:36.970+00:00,http://creativecommons.org/licenses/by/4.0/legalcode,FALSE,urn:catalog:naturgucker:naturgucker:-2084688091,none,none,FALSE,177731058,WGS84,Insecta,CO,none,none,LATIN_AMERICA,Colombia,EUROPE,-2084688091,naturgucker,Montezuma Lodge und Umgebung,naturgucker,1807920186,"Morpho peleides Kollar, 1850",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1807921799,"Morpho peleides Kollar, 1850",5.255068,-76.093628,"cdc,cdround,gass84",6ac3f774-d9fb-4796-b3e9-92bf6c81c084,bb646dff-a905-4403-a49b-6d378c2cf0d9,36cae45c-1983-48be-9cf9-0672c4a60612,bb646dff-a905-4403-a49b-6d378c2cf0d9,DE,BIOCASE,2024-03-15T21:43:29.197+00:00,2024-03-15T23:22:47.544+00:00,309,HUMAN_OBSERVATION,PRESENT,5133433,1,54,216,797,7017,1909888,5133433,5133433,"Morpho peleides Kollar, 1850",Animalia,Arthropoda,Lepidoptera,Nymphalidae,Morpho,Morpho peleides,Morpho,peleides,SPECIES,ACCEPTED,NE,250,SOUTH_AMERICA,2017,8,20,2017-08-20T00:00,232,232,2024-03-15T23:22:47.544+00:00,http://creativecommons.org/licenses/by/4.0/legalcode,FALSE,urn:catalog:naturgucker:naturgucker:2111014645,none,none,FALSE,177731058,WGS84,Insecta,CO,none,none,LATIN_AMERICA,Colombia,EUROPE,2111014645,naturgucker,Montezuma Lodge und Umgebung,naturgucker,1807921799,"Morpho peleides Kollar, 1850",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1807920847,"Morpho peleides Kollar, 1850",-0.471806,-76.459129,"cdc,cdround,gass84",6ac3f774-d9fb-4796-b3e9-92bf6c81c084,bb646dff-a905-4403-a49b-6d378c2cf0d9,36cae45c-1983-48be-9cf9-0672c4a60612,bb646dff-a905-4403-a49b-6d378c2cf0d9,DE,BIOCASE,2024-03-15T21:43:29.197+00:00,2024-03-15T23:22:42.228+00:00,309,HUMAN_OBSERVATION,PRESENT,5133433,1,54,216,797,7017,1909888,5133433,5133433,"Morpho peleides Kollar, 1850",Animalia,Arthropoda,Lepidoptera,Nymphalidae,Morpho,Morpho peleides,Morpho,peleides,SPECIES,ACCEPTED,NE,250,SOUTH_AMERICA,2017,12,17,2017-12-17T00:00,351,351,2024-03-15T23:22:42.228+00:00,http://creativecommons.org/licenses/by/4.0/legalcode,FALSE,urn:catalog:naturgucker:naturgucker:-1059717487,none,none,FALSE,1665984680,WGS84,Insecta,EC,none,none,LATIN_AMERICA,Ecuador,EUROPE,-1059717487,naturgucker,"Sacha Lodge, Ecuador",naturgucker,1807920847,"Morpho peleides Kollar, 1850",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1807920730,"Morpho peleides Kollar, 1850",-0.471806,-76.459129,"cdc,cdround,gass84,muluriiv",6ac3f774-d9fb-4796-b3e9-92bf6c81c084,bb646dff-a905-4403-a49b-6d378c2cf0d9,36cae45c-1983-48be-9cf9-0672c4a60612,bb646dff-a905-4403-a49b-6d378c2cf0d9,DE,BIOCASE,2024-03-15T21:43:29.197+00:00,2024-03-15T23:20:01.247+00:00,309,HUMAN_OBSERVATION,PRESENT,5133433,1,54,216,797,7017,1909888,5133433,5133433,"Morpho peleides Kollar, 1850",Animalia,Arthropoda,Lepidoptera,Nymphalidae,Morpho,Morpho peleides,Morpho,peleides,SPECIES,ACCEPTED,NE,250,SOUTH_AMERICA,2017,12,18,2017-12-18T00:00,352,352,2024-03-15T23:20:01.247+00:00,http://creativecommons.org/licenses/by/4.0/legalcode,FALSE,urn:catalog:naturgucker:naturgucker:787331468,none,none,FALSE,1665984680,WGS84,Insecta,EC,none,none,LATIN_AMERICA,Ecuador,EUROPE,787331468,naturgucker,"Sacha Lodge, Ecuador",naturgucker,1807920730,"Morpho peleides Kollar, 1850",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4134719542,"Morpho peleides Kollar, 1850",9.532833,-75.365222,inmafu,b1a360ab-cc4d-4555-8f68-083666f093e0,341acb6e-2ed2-4c13-af14-5e00173e15f8,68845aab-a453-4816-b36d-a3ec8455deb0,c4f66525-4d36-4c18-82ac-98e088f54db4,CO,EML,2024-01-20T06:50:41.412+00:00,2024-01-26T13:41:42.060+00:00,1,PRESERVED_SPECIMEN,PRESENT,5133433,1,54,216,797,7017,1909888,5133433,5133433,"Morpho peleides Kollar, 1850",Animalia,Arthropoda,Lepidoptera,Nymphalidae,Morpho,Morpho peleides,Morpho,peleides,SPECIES,ACCEPTED,NE,NA,SOUTH_AMERICA,2016,6,19,2016-06-19,171,171,2024-01-26T13:41:42.060+00:00,http://creativecommons.org/licenses/by/4.0/legalcode,FALSE,UniSucre:MZUSU:E02901,none,none,FALSE,"Ricardo-Molina, J.|Taboada, C.|Serrano, O.",WGS84,Insecta,CO,none,none,LATIN_AMERICA,Colombia,LATIN_AMERICA,E02901,Universidad de Sucre (UniSucre),Vereda Pajarito,MZUSU,4134719542,"Morpho peleides Kollar, 1850",2016-08-10T00:00:00,193,Sucre,NA,"Ricardo-Molina, J.",Colecta definitiva: Animal completo (Alfiler),NA,UniSucre:MZUSU:E02901,Colosó,UniSucre:MZUSU:E02901,BID-CA2020-045-NAC,BID,1,0,2022-03-17T00:00:00.000+00:00,7a54a37f-fef9-4d4a-9262-f76a5ad6975a,870da85d-7190-45f6-99b5-e9471743b8fb,BID-CA2020-045-NAC,Data mobilization for key entomological groups across the Caribbean Region of Colombia,Bosque Seco Tropical,2016-06-19,892.200.323-9,"Grados, minutos, segundos",es,PhysicalObject,En colección,193,Animalia | Arthropoda | Insecta | Lepidoptera | Nymphalidae | Morpho | peleides,https://www.gbif.org/grscicoll/collection/870da85d-7190-45f6-99b5-e9471743b8fb,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
